time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,3.56920398568,8.578133531,27.2398520373,0.333876232783,5.96940710976,0.0,4.30611669668,6.32664616491,4.8380300139,0.0604615631298,-0.0754116834232,0.0,439.9378827247428,437.2236682305385,438.55475573660146,436.45041048556146
4.499999999999992,3.83173098394,8.96136612286,27.525339656,0.337293226086,5.96484602151,0.0,4.44506089357,6.44781667631,4.67841542239,0.0487956370867,-0.0772587533147,0.0,419.9765510517358,419.81133384544546,421.54152186184575,420.5342697982132
4.559999999999991,4.10333340163,9.3525580325,27.8032383896,0.340478899565,5.96012998712,0.0,4.60852527251,6.59178161109,4.58460828103,0.0605400355813,-0.0814273349699,0.0,443.7345732947372,443.3871753060642,443.80896273706276,444.7739908381475
4.6199999999999894,4.38528727934,9.75287039116,28.0768787319,0.343723050604,5.9552075346,0.0,4.79003504155,6.75175610022,4.53610027986,0.0361941410384,-0.0832962726928,0.0,460.3344743124785,460.18131068236164,461.49514677117696,459.5706097971683
4.679999999999988,4.67689040534,10.1614827267,28.3440062099,0.34569517383,5.95047606558,0.0,4.93035937117,6.86858064911,4.36842987634,0.0252147849282,-0.0712043293201,0.0,418.90220954709383,419.94730131370096,419.01954045465925,418.06412342011413
4.739999999999987,4.97823006723,10.5783219485,28.6045613692,0.347244441895,5.94648696024,0.0,5.114317748,7.02568552757,4.31625628131,0.0270069101723,-0.0584141190181,0.0,458.7511548528845,459.7627422624255,460.45893643680665,460.60083157767343
4.799999999999986,5.29105437274,11.0049483373,28.8630914013,0.34934679423,5.94315779812,0.0,5.31302779352,7.19476560668,4.30066536071,0.0475754677459,-0.0501949964954,0.0,472.8779859040399,473.5089943626034,472.8494412082236,474.4322099839701
4.859999999999984,5.6151847346,11.4410743088,29.1189823413,0.352116262059,5.94063227351,0.0,5.49122185589,7.34253760333,4.22865902404,0.0431609853138,-0.0294697149085,0.0,455.3906875987123,457.0450077538299,455.63774677315274,455.2857680904069
4.919999999999983,5.94928797155,11.8853499694,29.3686629935,0.354484987007,5.93876777357,0.0,5.64552115197,7.46654238393,4.0941661004,0.0308542332605,-0.0344954313717,0.0,434.52013818732365,434.0981108314795,434.73844322739416,433.7064839176797
4.979999999999982,6.29379690478,12.3381550371,29.6133147347,0.356011326368,5.93701168358,0.0,5.8378421162,7.62655092864,4.06034568474,0.0114829965697,-0.0204574180712,0.0,468.671592799181,469.7615060093141,470.4801317727595,468.97753202245366
5.0399999999999805,6.64881946818,12.7995382462,29.8533261297,0.356345622688,5.93608628828,0.0,5.99612405494,7.7526141158,3.94022319949,-0.0101528197428,-0.00688944136905,0.0,439.79168058324467,440.9145131397124,441.10503585738604,439.31403244454236
